,Date,AQI,Sample_Duration,Pollutant_Type
660,1991-06-23,23,24 HOUR,81102
661,1991-07-05,9,24 HOUR,81102
662,1991-09-03,15,24 HOUR,81102
663,1991-09-09,23,24 HOUR,81102
664,1991-09-15,10,24 HOUR,81102
665,1991-09-21,12,24 HOUR,81102
666,1991-09-27,20,24 HOUR,81102
667,1991-10-09,16,24 HOUR,81102
668,1995-10-06,23,24 HOUR,81102
669,1995-10-12,19,24 HOUR,81102
670,1995-10-18,15,24 HOUR,81102
671,1995-10-24,35,24 HOUR,81102
672,1995-10-30,11,24 HOUR,81102
673,1995-11-05,10,24 HOUR,81102
674,1995-11-11,8,24 HOUR,81102
675,1995-11-17,15,24 HOUR,81102
676,1995-11-23,13,24 HOUR,81102
677,1995-11-29,23,24 HOUR,81102
678,1995-12-05,54,24 HOUR,81102
679,1995-12-11,23,24 HOUR,81102
680,1995-12-17,6,24 HOUR,81102
681,1995-12-23,31,24 HOUR,81102
682,1995-12-29,10,24 HOUR,81102
683,1996-01-04,27,24 HOUR,81102
684,1996-01-10,14,24 HOUR,81102
685,1996-01-16,15,24 HOUR,81102
686,1996-01-22,31,24 HOUR,81102
687,1996-01-28,18,24 HOUR,81102
688,1996-02-03,10,24 HOUR,81102
689,1996-02-09,19,24 HOUR,81102
690,1996-02-15,36,24 HOUR,81102
691,1996-02-21,13,24 HOUR,81102
692,1996-02-27,53,24 HOUR,81102
693,1996-03-04,36,24 HOUR,81102
694,1996-03-10,40,24 HOUR,81102
695,1996-03-22,47,24 HOUR,81102
696,1996-03-28,15,24 HOUR,81102
697,1996-04-03,18,24 HOUR,81102
698,1996-04-09,18,24 HOUR,81102
699,1996-04-15,16,24 HOUR,81102
700,1996-04-21,25,24 HOUR,81102
701,1996-04-27,86,24 HOUR,81102
702,1996-05-03,30,24 HOUR,81102
703,1996-05-09,39,24 HOUR,81102
704,1996-05-15,22,24 HOUR,81102
705,1996-05-21,41,24 HOUR,81102
706,1996-05-27,18,24 HOUR,81102
707,1996-06-02,20,24 HOUR,81102
708,1996-06-08,16,24 HOUR,81102
709,1996-06-20,20,24 HOUR,81102
710,1996-06-26,13,24 HOUR,81102
711,1996-07-02,27,24 HOUR,81102
712,1996-07-08,18,24 HOUR,81102
713,1996-07-14,14,24 HOUR,81102
714,1996-07-20,28,24 HOUR,81102
715,1996-07-26,19,24 HOUR,81102
716,1996-08-01,41,24 HOUR,81102
717,1996-08-07,20,24 HOUR,81102
718,1996-08-13,18,24 HOUR,81102
719,1996-08-19,25,24 HOUR,81102
720,1996-08-25,6,24 HOUR,81102
721,1996-08-31,11,24 HOUR,81102
722,1996-09-06,12,24 HOUR,81102
723,1996-09-12,18,24 HOUR,81102
724,1996-09-18,21,24 HOUR,81102
725,1996-09-24,25,24 HOUR,81102
726,1996-09-30,21,24 HOUR,81102
727,1996-10-06,16,24 HOUR,81102
728,1996-10-12,17,24 HOUR,81102
729,1996-10-18,21,24 HOUR,81102
730,1996-10-24,23,24 HOUR,81102
731,1996-10-30,26,24 HOUR,81102
732,1996-11-05,18,24 HOUR,81102
733,1996-11-11,21,24 HOUR,81102
734,1996-11-17,7,24 HOUR,81102
735,1996-11-23,21,24 HOUR,81102
736,1996-11-29,6,24 HOUR,81102
737,1996-12-05,12,24 HOUR,81102
738,1996-12-11,14,24 HOUR,81102
739,1996-12-17,42,24 HOUR,81102
740,1996-12-23,9,24 HOUR,81102
741,1999-03-28,25,24 HOUR,88101
742,1999-03-28,25,24 HOUR,88101
743,1999-03-28,25,24 HOUR,88101
744,1999-03-28,25,24 HOUR,88101
745,1999-03-28,25,24 HOUR,88101
746,1999-03-28,25,24 HOUR,88101
747,1999-03-31,37,24 HOUR,88101
748,1999-03-31,37,24 HOUR,88101
749,1999-03-31,37,24 HOUR,88101
750,1999-03-31,37,24 HOUR,88101
751,1999-03-31,37,24 HOUR,88101
752,1999-03-31,37,24 HOUR,88101
753,1999-04-03,19,24 HOUR,88101
754,1999-04-03,19,24 HOUR,88101
755,1999-04-03,19,24 HOUR,88101
756,1999-04-03,19,24 HOUR,88101
757,1999-04-03,19,24 HOUR,88101
758,1999-04-03,19,24 HOUR,88101
759,1999-04-06,36,24 HOUR,88101
760,1999-04-06,36,24 HOUR,88101
761,1999-04-06,36,24 HOUR,88101
762,1999-04-06,36,24 HOUR,88101
763,1999-04-06,36,24 HOUR,88101
764,1999-04-06,36,24 HOUR,88101
765,1999-04-12,51,24 HOUR,88101
766,1999-04-12,51,24 HOUR,88101
767,1999-04-12,51,24 HOUR,88101
768,1999-04-12,51,24 HOUR,88101
769,1999-04-12,51,24 HOUR,88101
770,1999-04-12,51,24 HOUR,88101
771,1999-04-18,26,24 HOUR,88101
772,1999-04-18,26,24 HOUR,88101
773,1999-04-18,26,24 HOUR,88101
774,1999-04-18,26,24 HOUR,88101
775,1999-04-18,26,24 HOUR,88101
776,1999-04-18,26,24 HOUR,88101
777,1999-04-21,49,24 HOUR,88101
778,1999-04-21,49,24 HOUR,88101
779,1999-04-21,49,24 HOUR,88101
780,1999-04-21,49,24 HOUR,88101
781,1999-04-21,49,24 HOUR,88101
782,1999-04-21,49,24 HOUR,88101
783,1999-06-02,56,24 HOUR,88101
784,1999-06-02,56,24 HOUR,88101
785,1999-06-02,56,24 HOUR,88101
786,1999-06-02,56,24 HOUR,88101
787,1999-06-02,56,24 HOUR,88101
788,1999-06-02,56,24 HOUR,88101
789,1999-06-17,38,24 HOUR,88101
790,1999-06-17,38,24 HOUR,88101
791,1999-06-17,38,24 HOUR,88101
792,1999-06-17,38,24 HOUR,88101
793,1999-06-17,38,24 HOUR,88101
794,1999-06-17,38,24 HOUR,88101
795,1999-08-04,55,24 HOUR,88101
796,1999-08-04,55,24 HOUR,88101
797,1999-08-04,55,24 HOUR,88101
798,1999-08-04,55,24 HOUR,88101
799,1999-08-04,55,24 HOUR,88101
800,1999-08-04,55,24 HOUR,88101
801,1999-08-07,52,24 HOUR,88101
802,1999-08-07,52,24 HOUR,88101
803,1999-08-07,52,24 HOUR,88101
804,1999-08-07,52,24 HOUR,88101
805,1999-08-07,52,24 HOUR,88101
806,1999-08-07,52,24 HOUR,88101
807,1999-08-10,15,24 HOUR,88101
808,1999-08-10,15,24 HOUR,88101
809,1999-08-10,15,24 HOUR,88101
810,1999-08-10,15,24 HOUR,88101
811,1999-08-10,15,24 HOUR,88101
812,1999-08-10,15,24 HOUR,88101
813,1999-10-09,18,24 HOUR,88101
814,1999-10-09,18,24 HOUR,88101
815,1999-10-09,18,24 HOUR,88101
816,1999-10-09,18,24 HOUR,88101
817,1999-10-09,18,24 HOUR,88101
818,1999-10-09,18,24 HOUR,88101
819,1999-10-12,59,24 HOUR,88101
820,1999-10-12,59,24 HOUR,88101
821,1999-10-12,59,24 HOUR,88101
822,1999-10-12,59,24 HOUR,88101
823,1999-10-12,59,24 HOUR,88101
824,1999-10-12,59,24 HOUR,88101
825,1999-10-15,33,24 HOUR,88101
826,1999-10-15,33,24 HOUR,88101
827,1999-10-15,33,24 HOUR,88101
828,1999-10-15,33,24 HOUR,88101
829,1999-10-15,33,24 HOUR,88101
830,1999-10-15,33,24 HOUR,88101
831,1999-10-18,32,24 HOUR,88101
832,1999-10-18,32,24 HOUR,88101
833,1999-10-18,32,24 HOUR,88101
834,1999-10-18,32,24 HOUR,88101
835,1999-10-18,32,24 HOUR,88101
836,1999-10-18,32,24 HOUR,88101
837,1999-10-21,28,24 HOUR,88101
838,1999-10-21,28,24 HOUR,88101
839,1999-10-21,28,24 HOUR,88101
840,1999-10-21,28,24 HOUR,88101
841,1999-10-21,28,24 HOUR,88101
842,1999-10-21,28,24 HOUR,88101
843,1999-10-27,32,24 HOUR,88101
844,1999-10-27,32,24 HOUR,88101
845,1999-10-27,32,24 HOUR,88101
846,1999-10-27,32,24 HOUR,88101
847,1999-10-27,32,24 HOUR,88101
848,1999-10-27,32,24 HOUR,88101
849,1999-10-30,12,24 HOUR,88101
850,1999-10-30,12,24 HOUR,88101
851,1999-10-30,12,24 HOUR,88101
852,1999-10-30,12,24 HOUR,88101
853,1999-10-30,12,24 HOUR,88101
854,1999-10-30,12,24 HOUR,88101
855,1999-11-02,23,24 HOUR,88101
856,1999-11-02,23,24 HOUR,88101
857,1999-11-02,23,24 HOUR,88101
858,1999-11-02,23,24 HOUR,88101
859,1999-11-02,23,24 HOUR,88101
860,1999-11-02,23,24 HOUR,88101
861,1999-11-05,33,24 HOUR,88101
862,1999-11-05,33,24 HOUR,88101
863,1999-11-05,33,24 HOUR,88101
864,1999-11-05,33,24 HOUR,88101
865,1999-11-05,33,24 HOUR,88101
866,1999-11-05,33,24 HOUR,88101
867,1999-11-08,31,24 HOUR,88101
868,1999-11-08,31,24 HOUR,88101
869,1999-11-08,31,24 HOUR,88101
870,1999-11-08,31,24 HOUR,88101
871,1999-11-08,31,24 HOUR,88101
872,1999-11-08,31,24 HOUR,88101
873,1999-11-14,48,24 HOUR,88101
874,1999-11-14,48,24 HOUR,88101
875,1999-11-14,48,24 HOUR,88101
876,1999-11-14,48,24 HOUR,88101
877,1999-11-14,48,24 HOUR,88101
878,1999-11-14,48,24 HOUR,88101
879,1999-11-17,52,24 HOUR,88101
880,1999-11-17,52,24 HOUR,88101
881,1999-11-17,52,24 HOUR,88101
882,1999-11-17,52,24 HOUR,88101
883,1999-11-17,52,24 HOUR,88101
884,1999-11-17,52,24 HOUR,88101
885,1999-11-20,28,24 HOUR,88101
886,1999-11-20,28,24 HOUR,88101
887,1999-11-20,28,24 HOUR,88101
888,1999-11-20,28,24 HOUR,88101
889,1999-11-20,28,24 HOUR,88101
890,1999-11-20,28,24 HOUR,88101
891,1999-11-26,20,24 HOUR,88101
892,1999-11-26,20,24 HOUR,88101
893,1999-11-26,20,24 HOUR,88101
894,1999-11-26,20,24 HOUR,88101
895,1999-11-26,20,24 HOUR,88101
896,1999-11-26,20,24 HOUR,88101
897,1999-11-29,51,24 HOUR,88101
898,1999-11-29,51,24 HOUR,88101
899,1999-11-29,51,24 HOUR,88101
900,1999-11-29,51,24 HOUR,88101
901,1999-11-29,51,24 HOUR,88101
902,1999-11-29,51,24 HOUR,88101
903,1999-12-02,53,24 HOUR,88101
904,1999-12-02,53,24 HOUR,88101
905,1999-12-02,53,24 HOUR,88101
906,1999-12-02,53,24 HOUR,88101
907,1999-12-02,53,24 HOUR,88101
908,1999-12-02,53,24 HOUR,88101
909,1999-12-05,13,24 HOUR,88101
910,1999-12-05,13,24 HOUR,88101
911,1999-12-05,13,24 HOUR,88101
912,1999-12-05,13,24 HOUR,88101
913,1999-12-05,13,24 HOUR,88101
914,1999-12-05,13,24 HOUR,88101
915,1999-12-08,40,24 HOUR,88101
916,1999-12-08,40,24 HOUR,88101
917,1999-12-08,40,24 HOUR,88101
918,1999-12-08,40,24 HOUR,88101
919,1999-12-08,40,24 HOUR,88101
920,1999-12-08,40,24 HOUR,88101
921,1999-12-11,32,24 HOUR,88101
922,1999-12-11,32,24 HOUR,88101
923,1999-12-11,32,24 HOUR,88101
924,1999-12-11,32,24 HOUR,88101
925,1999-12-11,32,24 HOUR,88101
926,1999-12-11,32,24 HOUR,88101
927,1999-12-14,43,24 HOUR,88101
928,1999-12-14,43,24 HOUR,88101
929,1999-12-14,43,24 HOUR,88101
930,1999-12-14,43,24 HOUR,88101
931,1999-12-14,43,24 HOUR,88101
932,1999-12-14,43,24 HOUR,88101
933,1999-12-17,18,24 HOUR,88101
934,1999-12-17,18,24 HOUR,88101
935,1999-12-17,18,24 HOUR,88101
936,1999-12-17,18,24 HOUR,88101
937,1999-12-17,18,24 HOUR,88101
938,1999-12-17,18,24 HOUR,88101
939,1999-12-23,43,24 HOUR,88101
940,1999-12-23,43,24 HOUR,88101
941,1999-12-23,43,24 HOUR,88101
942,1999-12-23,43,24 HOUR,88101
943,1999-12-23,43,24 HOUR,88101
944,1999-12-23,43,24 HOUR,88101
945,1999-12-26,32,24 HOUR,88101
946,1999-12-26,32,24 HOUR,88101
947,1999-12-26,32,24 HOUR,88101
948,1999-12-26,32,24 HOUR,88101
949,1999-12-26,32,24 HOUR,88101
950,1999-12-26,32,24 HOUR,88101
951,1999-12-29,20,24 HOUR,88101
952,1999-12-29,20,24 HOUR,88101
953,1999-12-29,20,24 HOUR,88101
954,1999-12-29,20,24 HOUR,88101
955,1999-12-29,20,24 HOUR,88101
956,1999-12-29,20,24 HOUR,88101
957,2000-01-01,15,24 HOUR,88101
958,2000-01-01,15,24 HOUR,88101
959,2000-01-01,15,24 HOUR,88101
960,2000-01-01,15,24 HOUR,88101
961,2000-01-01,15,24 HOUR,88101
962,2000-01-01,15,24 HOUR,88101
963,2000-01-04,10,24 HOUR,88101
964,2000-01-04,10,24 HOUR,88101
965,2000-01-04,10,24 HOUR,88101
966,2000-01-04,10,24 HOUR,88101
967,2000-01-04,10,24 HOUR,88101
968,2000-01-04,10,24 HOUR,88101
969,2000-01-10,13,24 HOUR,88101
970,2000-01-10,13,24 HOUR,88101
971,2000-01-10,13,24 HOUR,88101
972,2000-01-10,13,24 HOUR,88101
973,2000-01-10,13,24 HOUR,88101
974,2000-01-10,13,24 HOUR,88101
975,2000-01-13,16,24 HOUR,88101
976,2000-01-13,16,24 HOUR,88101
977,2000-01-13,16,24 HOUR,88101
978,2000-01-13,16,24 HOUR,88101
979,2000-01-13,16,24 HOUR,88101
980,2000-01-13,16,24 HOUR,88101
981,2000-03-07,59,24 HOUR,88101
982,2000-03-07,59,24 HOUR,88101
983,2000-03-07,59,24 HOUR,88101
984,2000-03-07,59,24 HOUR,88101
985,2000-03-07,59,24 HOUR,88101
986,2000-03-07,59,24 HOUR,88101
987,2000-04-27,58,24 HOUR,88101
988,2000-04-27,58,24 HOUR,88101
989,2000-04-27,58,24 HOUR,88101
990,2000-04-27,58,24 HOUR,88101
991,2000-04-27,58,24 HOUR,88101
992,2000-04-27,58,24 HOUR,88101
993,2000-04-30,49,24 HOUR,88101
994,2000-04-30,49,24 HOUR,88101
995,2000-04-30,49,24 HOUR,88101
996,2000-04-30,49,24 HOUR,88101
997,2000-04-30,49,24 HOUR,88101
998,2000-04-30,49,24 HOUR,88101
999,2000-05-03,32,24 HOUR,88101
1000,2000-05-03,32,24 HOUR,88101
1001,2000-05-03,32,24 HOUR,88101
1002,2000-05-03,32,24 HOUR,88101
1003,2000-05-03,32,24 HOUR,88101
1004,2000-05-03,32,24 HOUR,88101
1005,2000-05-09,54,24 HOUR,88101
1006,2000-05-09,54,24 HOUR,88101
1007,2000-05-09,54,24 HOUR,88101
1008,2000-05-09,54,24 HOUR,88101
1009,2000-05-09,54,24 HOUR,88101
1010,2000-05-09,54,24 HOUR,88101
1011,2000-05-12,52,24 HOUR,88101
1012,2000-05-12,52,24 HOUR,88101
1013,2000-05-12,52,24 HOUR,88101
1014,2000-05-12,52,24 HOUR,88101
1015,2000-05-12,52,24 HOUR,88101
1016,2000-05-12,52,24 HOUR,88101
1017,2000-05-15,57,24 HOUR,88101
1018,2000-05-15,57,24 HOUR,88101
1019,2000-05-15,57,24 HOUR,88101
1020,2000-05-15,57,24 HOUR,88101
1021,2000-05-15,57,24 HOUR,88101
1022,2000-05-15,57,24 HOUR,88101
1023,2000-05-18,38,24 HOUR,88101
1024,2000-05-18,38,24 HOUR,88101
1025,2000-05-18,38,24 HOUR,88101
1026,2000-05-18,38,24 HOUR,88101
1027,2000-05-18,38,24 HOUR,88101
1028,2000-05-18,38,24 HOUR,88101
1029,2000-05-21,45,24 HOUR,88101
1030,2000-05-21,45,24 HOUR,88101
1031,2000-05-21,45,24 HOUR,88101
1032,2000-05-21,45,24 HOUR,88101
1033,2000-05-21,45,24 HOUR,88101
1034,2000-05-21,45,24 HOUR,88101
1035,2000-05-24,34,24 HOUR,88101
1036,2000-05-24,34,24 HOUR,88101
1037,2000-05-24,34,24 HOUR,88101
1038,2000-05-24,34,24 HOUR,88101
1039,2000-05-24,34,24 HOUR,88101
1040,2000-05-24,34,24 HOUR,88101
1041,2000-05-27,55,24 HOUR,88101
1042,2000-05-27,55,24 HOUR,88101
1043,2000-05-27,55,24 HOUR,88101
1044,2000-05-27,55,24 HOUR,88101
1045,2000-05-27,55,24 HOUR,88101
1046,2000-05-27,55,24 HOUR,88101
1047,2000-05-30,32,24 HOUR,88101
1048,2000-05-30,32,24 HOUR,88101
1049,2000-05-30,32,24 HOUR,88101
1050,2000-05-30,32,24 HOUR,88101
1051,2000-05-30,32,24 HOUR,88101
1052,2000-05-30,32,24 HOUR,88101
1053,2000-06-02,19,24 HOUR,88101
1054,2000-06-02,19,24 HOUR,88101
1055,2000-06-02,19,24 HOUR,88101
1056,2000-06-02,19,24 HOUR,88101
1057,2000-06-02,19,24 HOUR,88101
1058,2000-06-02,19,24 HOUR,88101
1059,2000-06-05,33,24 HOUR,88101
1060,2000-06-05,33,24 HOUR,88101
1061,2000-06-05,33,24 HOUR,88101
1062,2000-06-05,33,24 HOUR,88101
1063,2000-06-05,33,24 HOUR,88101
1064,2000-06-05,33,24 HOUR,88101
1065,2000-06-11,30,24 HOUR,88101
1066,2000-06-11,30,24 HOUR,88101
1067,2000-06-11,30,24 HOUR,88101
1068,2000-06-11,30,24 HOUR,88101
1069,2000-06-11,30,24 HOUR,88101
1070,2000-06-11,30,24 HOUR,88101
1071,2000-06-17,26,24 HOUR,88101
1072,2000-06-17,26,24 HOUR,88101
1073,2000-06-17,26,24 HOUR,88101
1074,2000-06-17,26,24 HOUR,88101
1075,2000-06-17,26,24 HOUR,88101
1076,2000-06-17,26,24 HOUR,88101
1077,2000-06-23,49,24 HOUR,88101
1078,2000-06-23,49,24 HOUR,88101
1079,2000-06-23,49,24 HOUR,88101
1080,2000-06-23,49,24 HOUR,88101
1081,2000-06-23,49,24 HOUR,88101
1082,2000-06-23,49,24 HOUR,88101
1083,2000-06-29,31,24 HOUR,88101
1084,2000-06-29,31,24 HOUR,88101
1085,2000-06-29,31,24 HOUR,88101
1086,2000-06-29,31,24 HOUR,88101
1087,2000-06-29,31,24 HOUR,88101
1088,2000-06-29,31,24 HOUR,88101
1089,2000-07-05,63,24 HOUR,88101
1090,2000-07-05,63,24 HOUR,88101
1091,2000-07-05,63,24 HOUR,88101
1092,2000-07-05,63,24 HOUR,88101
1093,2000-07-05,63,24 HOUR,88101
1094,2000-07-05,63,24 HOUR,88101
1095,2000-07-08,32,24 HOUR,88101
1096,2000-07-08,32,24 HOUR,88101
1097,2000-07-08,32,24 HOUR,88101
1098,2000-07-08,32,24 HOUR,88101
1099,2000-07-08,32,24 HOUR,88101
1100,2000-07-08,32,24 HOUR,88101
1101,2000-07-11,35,24 HOUR,88101
1102,2000-07-11,35,24 HOUR,88101
1103,2000-07-11,35,24 HOUR,88101
1104,2000-07-11,35,24 HOUR,88101
1105,2000-07-11,35,24 HOUR,88101
1106,2000-07-11,35,24 HOUR,88101
1107,2000-07-14,36,24 HOUR,88101
1108,2000-07-14,36,24 HOUR,88101
1109,2000-07-14,36,24 HOUR,88101
1110,2000-07-14,36,24 HOUR,88101
1111,2000-07-14,36,24 HOUR,88101
1112,2000-07-14,36,24 HOUR,88101
1113,2000-07-17,31,24 HOUR,88101
1114,2000-07-17,31,24 HOUR,88101
1115,2000-07-17,31,24 HOUR,88101
1116,2000-07-17,31,24 HOUR,88101
1117,2000-07-17,31,24 HOUR,88101
1118,2000-07-17,31,24 HOUR,88101
1119,2000-07-23,33,24 HOUR,88101
1120,2000-07-23,33,24 HOUR,88101
1121,2000-07-23,33,24 HOUR,88101
1122,2000-07-23,33,24 HOUR,88101
1123,2000-07-23,33,24 HOUR,88101
1124,2000-07-23,33,24 HOUR,88101
1125,2000-07-26,36,24 HOUR,88101
1126,2000-07-26,36,24 HOUR,88101
1127,2000-07-26,36,24 HOUR,88101
1128,2000-07-26,36,24 HOUR,88101
1129,2000-07-26,36,24 HOUR,88101
1130,2000-07-26,36,24 HOUR,88101
1131,2000-08-07,25,24 HOUR,88101
1132,2000-08-07,25,24 HOUR,88101
1133,2000-08-07,25,24 HOUR,88101
1134,2000-08-07,25,24 HOUR,88101
1135,2000-08-07,25,24 HOUR,88101
1136,2000-08-07,25,24 HOUR,88101
1137,2000-08-10,30,24 HOUR,88101
1138,2000-08-10,30,24 HOUR,88101
1139,2000-08-10,30,24 HOUR,88101
1140,2000-08-10,30,24 HOUR,88101
1141,2000-08-10,30,24 HOUR,88101
1142,2000-08-10,30,24 HOUR,88101
1143,2000-09-20,30,24 HOUR,88101
1144,2000-09-20,30,24 HOUR,88101
1145,2000-09-20,30,24 HOUR,88101
1146,2000-09-20,30,24 HOUR,88101
1147,2000-09-20,30,24 HOUR,88101
1148,2000-09-20,30,24 HOUR,88101
1149,2000-09-21,41,24 HOUR,88101
1150,2000-09-21,41,24 HOUR,88101
1151,2000-09-21,41,24 HOUR,88101
1152,2000-09-21,41,24 HOUR,88101
1153,2000-09-21,41,24 HOUR,88101
1154,2000-09-21,41,24 HOUR,88101
1155,2000-09-25,28,24 HOUR,88101
1156,2000-09-25,28,24 HOUR,88101
1157,2000-09-25,28,24 HOUR,88101
1158,2000-09-25,28,24 HOUR,88101
1159,2000-09-25,28,24 HOUR,88101
1160,2000-09-25,28,24 HOUR,88101
1161,2000-09-26,15,24 HOUR,88101
1162,2000-09-26,15,24 HOUR,88101
1163,2000-09-26,15,24 HOUR,88101
1164,2000-09-26,15,24 HOUR,88101
1165,2000-09-26,15,24 HOUR,88101
1166,2000-09-26,15,24 HOUR,88101
1167,2000-09-27,24,24 HOUR,88101
1168,2000-09-27,24,24 HOUR,88101
1169,2000-09-27,24,24 HOUR,88101
1170,2000-09-27,24,24 HOUR,88101
1171,2000-09-27,24,24 HOUR,88101
1172,2000-09-27,24,24 HOUR,88101
1173,2000-09-28,32,24 HOUR,88101
1174,2000-09-28,32,24 HOUR,88101
1175,2000-09-28,32,24 HOUR,88101
1176,2000-09-28,32,24 HOUR,88101
1177,2000-09-28,32,24 HOUR,88101
1178,2000-09-28,32,24 HOUR,88101
1179,2000-10-12,32,24 HOUR,88101
1180,2000-10-12,32,24 HOUR,88101
1181,2000-10-12,32,24 HOUR,88101
1182,2000-10-12,32,24 HOUR,88101
1183,2000-10-12,32,24 HOUR,88101
1184,2000-10-12,32,24 HOUR,88101
1185,2000-10-14,30,24 HOUR,88101
1186,2000-10-14,30,24 HOUR,88101
1187,2000-10-14,30,24 HOUR,88101
1188,2000-10-14,30,24 HOUR,88101
1189,2000-10-14,30,24 HOUR,88101
1190,2000-10-14,30,24 HOUR,88101
1191,2000-10-17,24,24 HOUR,88101
1192,2000-10-17,24,24 HOUR,88101
1193,2000-10-17,24,24 HOUR,88101
1194,2000-10-17,24,24 HOUR,88101
1195,2000-10-17,24,24 HOUR,88101
1196,2000-10-17,24,24 HOUR,88101
1197,2000-10-24,41,24 HOUR,88101
1198,2000-10-24,41,24 HOUR,88101
1199,2000-10-24,41,24 HOUR,88101
1200,2000-10-24,41,24 HOUR,88101
1201,2000-10-24,41,24 HOUR,88101
1202,2000-10-24,41,24 HOUR,88101
1203,2000-10-30,8,24 HOUR,88101
1204,2000-10-30,8,24 HOUR,88101
1205,2000-10-30,8,24 HOUR,88101
1206,2000-10-30,8,24 HOUR,88101
1207,2000-10-30,8,24 HOUR,88101
1208,2000-10-30,8,24 HOUR,88101
1209,2000-11-02,20,24 HOUR,88101
1210,2000-11-02,20,24 HOUR,88101
1211,2000-11-02,20,24 HOUR,88101
1212,2000-11-02,20,24 HOUR,88101
1213,2000-11-02,20,24 HOUR,88101
1214,2000-11-02,20,24 HOUR,88101
1215,2000-11-08,12,24 HOUR,88101
1216,2000-11-08,12,24 HOUR,88101
1217,2000-11-08,12,24 HOUR,88101
1218,2000-11-08,12,24 HOUR,88101
1219,2000-11-08,12,24 HOUR,88101
1220,2000-11-08,12,24 HOUR,88101
1221,2000-11-14,21,24 HOUR,88101
1222,2000-11-14,21,24 HOUR,88101
1223,2000-11-14,21,24 HOUR,88101
1224,2000-11-14,21,24 HOUR,88101
1225,2000-11-14,21,24 HOUR,88101
1226,2000-11-14,21,24 HOUR,88101
1227,2000-11-17,28,24 HOUR,88101
1228,2000-11-17,28,24 HOUR,88101
1229,2000-11-17,28,24 HOUR,88101
1230,2000-11-17,28,24 HOUR,88101
1231,2000-11-17,28,24 HOUR,88101
1232,2000-11-17,28,24 HOUR,88101
1233,2000-11-20,26,24 HOUR,88101
1234,2000-11-20,26,24 HOUR,88101
1235,2000-11-20,26,24 HOUR,88101
1236,2000-11-20,26,24 HOUR,88101
1237,2000-11-20,26,24 HOUR,88101
1238,2000-11-20,26,24 HOUR,88101
1239,2000-11-23,38,24 HOUR,88101
1240,2000-11-23,38,24 HOUR,88101
1241,2000-11-23,38,24 HOUR,88101
1242,2000-11-23,38,24 HOUR,88101
1243,2000-11-23,38,24 HOUR,88101
1244,2000-11-23,38,24 HOUR,88101
1245,2000-11-26,15,24 HOUR,88101
1246,2000-11-26,15,24 HOUR,88101
1247,2000-11-26,15,24 HOUR,88101
1248,2000-11-26,15,24 HOUR,88101
1249,2000-11-26,15,24 HOUR,88101
1250,2000-11-26,15,24 HOUR,88101
1251,2000-11-29,22,24 HOUR,88101
1252,2000-11-29,22,24 HOUR,88101
1253,2000-11-29,22,24 HOUR,88101
1254,2000-11-29,22,24 HOUR,88101
1255,2000-11-29,22,24 HOUR,88101
1256,2000-11-29,22,24 HOUR,88101
1257,2000-12-11,33,24 HOUR,88101
1258,2000-12-11,33,24 HOUR,88101
1259,2000-12-11,33,24 HOUR,88101
1260,2000-12-11,33,24 HOUR,88101
1261,2000-12-11,33,24 HOUR,88101
1262,2000-12-11,33,24 HOUR,88101
1263,2000-12-17,11,24 HOUR,88101
1264,2000-12-17,11,24 HOUR,88101
1265,2000-12-17,11,24 HOUR,88101
1266,2000-12-17,11,24 HOUR,88101
1267,2000-12-17,11,24 HOUR,88101
1268,2000-12-17,11,24 HOUR,88101
1269,2000-12-20,15,24 HOUR,88101
1270,2000-12-20,15,24 HOUR,88101
1271,2000-12-20,15,24 HOUR,88101
1272,2000-12-20,15,24 HOUR,88101
1273,2000-12-20,15,24 HOUR,88101
1274,2000-12-20,15,24 HOUR,88101
1275,2000-12-23,22,24 HOUR,88101
1276,2000-12-23,22,24 HOUR,88101
1277,2000-12-23,22,24 HOUR,88101
1278,2000-12-23,22,24 HOUR,88101
1279,2000-12-23,22,24 HOUR,88101
1280,2000-12-23,22,24 HOUR,88101
1281,2000-12-26,27,24 HOUR,88101
1282,2000-12-26,27,24 HOUR,88101
1283,2000-12-26,27,24 HOUR,88101
1284,2000-12-26,27,24 HOUR,88101
1285,2000-12-26,27,24 HOUR,88101
1286,2000-12-26,27,24 HOUR,88101
1287,2000-12-29,31,24 HOUR,88101
1288,2000-12-29,31,24 HOUR,88101
1289,2000-12-29,31,24 HOUR,88101
1290,2000-12-29,31,24 HOUR,88101
1291,2000-12-29,31,24 HOUR,88101
1292,2000-12-29,31,24 HOUR,88101
1293,2001-01-08,14,24 HOUR,88101
1294,2001-01-08,14,24 HOUR,88101
1295,2001-01-08,14,24 HOUR,88101
1296,2001-01-08,14,24 HOUR,88101
1297,2001-01-08,14,24 HOUR,88101
1298,2001-01-08,14,24 HOUR,88101
1299,2001-01-11,19,24 HOUR,88101
1300,2001-01-11,19,24 HOUR,88101
1301,2001-01-11,19,24 HOUR,88101
1302,2001-01-11,19,24 HOUR,88101
1303,2001-01-11,19,24 HOUR,88101
1304,2001-01-11,19,24 HOUR,88101
1305,2001-01-13,13,24 HOUR,88101
1306,2001-01-13,13,24 HOUR,88101
1307,2001-01-13,13,24 HOUR,88101
1308,2001-01-13,13,24 HOUR,88101
1309,2001-01-13,13,24 HOUR,88101
